Vid,Abbr,Precinct,PrecinctSub,Party,PartyMain,RegDate,PAV,RegDateOriginal,E6_110816,E5_060716,E4_110414,E3_060314,E2_110612,E1_060512,District,VoterScore,VoterScorePossible,VoterScorePctOfPoss,BirthYear,OldestInHouseBirthYear,IsOldestInHouse,havePhone,BirthPlaceState,BirthPlaceCountry,Gender,sameMailAddress,MailCountry,isApt,Zip,StreetType,EmailProvider,E5_060716BT,E1_060512BT,Tot_Possible_Votes,Act_Votes,Pct_Possible_Votes,Hid,cHid
10139,99,832910,0,DEM,DEM,2002-10-21,N,2002-10-21,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1979,1947,False,True,UNK,Fiji,F,True,,False,94538,PL/TER,UNK,,,6,2,0.3333333333333333,1000,1000
10140,99,835200,0,REP,REP,2016-05-16,Y,2006-10-18,A,V,A,N,V,N,3,8.8023,11.0063,0.8,1986,1986,True,True,UNK,"Taiwan, Province of China",F,True,,True,94536,ST,gmail.com,REP,,6,4,0.6666666666666666,1543,1543
10141,32,835200,0,DEM,DEM,2008-11-04,N,2008-10-20,N,N,N,N,N,N,3,0.0,11.0063,0.0,1986,1986,True,True,UNK,UNK,UNK,True,,True,94536,AVE,UNK,,,6,0,0.0,4478,4478
10142,1,835000,0,NPP,NPP,2016-04-07,N,2010-09-29,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1980,1969,False,False,UNK,Nepal,UNK,True,,False,94536,CMN,UNK,,,6,2,0.3333333333333333,1260,1260
10143,1,832600,1,NPP,NPP,2016-07-13,Y,2014-08-27,A,N,N,,,,3,2.5001,7.3007,0.34,1979,1966,False,False,UNK,China,UNK,True,,False,94538,OTH,UNK,,,3,1,0.3333333333333333,352,352
10144,1,835100,0,NPP,NPP,2016-10-24,Y,2015-10-26,A,N,,,,,3,2.5001,5.5003,0.45,1953,1949,False,True,UNK,Philippines,F,True,,True,94536,BLVD,yahoo.com,,,2,1,0.5,4016,4016
10145,82,832610,2,NPP,NPP,2008-09-27,Y,2008-09-27,N,N,N,N,N,N,3,0.0,11.0063,0.0,1927,1927,True,True,UNK,Iran (Islamic Republic of),M,True,,True,94538,OTH,UNK,NPP,NP,6,0,0.0,255,255
10146,1,835200,0,NPP,NPP,2018-01-12,N,2018-01-12,N,N,N,N,N,N,3,0.0,11.0063,0.0,1950,1950,True,False,UNK,Bangladesh,M,True,,True,94536,ST,UNK,,,6,0,0.0,1462,1462
10147,99,832910,0,NPP,NPP,2002-10-01,N,2002-10-01,N,N,N,N,V,N,3,1.5016,11.0063,0.14,1972,1967,False,True,UNK,India,UNK,True,,False,94538,CT,UNK,,,6,1,0.16666666666666666,3732,3732
10148,99,832810,0,DEM,DEM,2012-05-10,Y,2010-04-13,N,A,N,N,A,A,3,5.505,11.0063,0.5,1990,1962,False,False,California,USA,UNK,True,,False,94538,OTH,UNK,DEM,DEM,6,3,0.5,5631,5631
10149,93,835400,0,REP,REP,2016-02-16,Y,2016-02-16,N,N,,,,,3,0.0,5.5003,0.0,1995,1943,False,False,California,USA,F,True,,False,94536,ST,UNK,REP,,2,0,0.0,2696,2696
10150,32,832700,2,REP,REP,2010-09-20,N,2010-04-16,N,N,N,N,N,N,3,0.0,11.0063,0.0,1990,1990,True,True,California,USA,M,True,,True,94538,BLVD,yahoo.com,,,6,0,0.0,3045,3045
10151,109,832910,0,DEM,DEM,2012-11-06,N,2012-11-06,V,N,N,N,,,3,2.5001,8.5015,0.29,1967,1966,False,False,UNK,Mexico,UNK,True,,False,94538,PL/TER,UNK,,,4,1,0.25,5178,5178
10152,88,835410,0,DEM,DEM,2004-04-06,Y,2004-04-06,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1960,1960,True,True,UNK,Iran (Islamic Republic of),F,True,,False,94536,CT,yahoo.com,DEM,DEM,6,6,1.0,2146,2146
10153,1,832810,0,DEM,DEM,2016-03-02,N,2012-10-18,N,V,N,N,V,,3,4.5018,10.0031,0.45,1987,1956,False,False,UNK,Philippines,M,True,,False,94538,ST,gmail.com,DEM,,5,2,0.4,3197,3197
10154,82,835100,0,NPP,NPP,2007-09-25,Y,2007-09-25,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1971,1965,False,True,UNK,Mexico,F,True,,False,94536,PL/TER,UNK,NPP,NP,6,1,0.16666666666666666,6367,6367
10155,16,835500,0,DEM,DEM,1992-10-05,Y,1992-10-05,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1948,1948,True,True,Ohio,USA,M,True,,False,94536,PL/TER,UNK,DEM,DEM,6,6,1.0,4831,4831
10156,6,832800,0,DEM,DEM,1964-02-15,Y,1964-02-15,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1941,1941,True,False,Oklahoma,USA,F,True,,False,94538,CT,UNK,DEM,DEM,6,6,1.0,778,778
10157,1,832620,2,DEM,DEM,2018-05-20,Y,2011-09-21,N,N,N,N,N,N,3,0.0,11.0063,0.0,1993,1957,False,True,UNK,Venezuela (Bolivarian Republic of),M,True,,True,94538,DR,gmail.com,,,6,0,0.0,6723,6723
10158,105,832910,0,NPP,NPP,2017-10-19,Y,2017-10-19,,,,,,,3,0.0,-1.0,-1.0,1990,1982,False,False,California,USA,F,True,,False,94538,CMN,UNK,,,0,0,-1.0,5275,5275
10159,82,835000,0,DEM,DEM,2003-08-27,Y,2003-08-27,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1950,1950,True,False,New York,USA,UNK,True,,False,94536,PL/TER,UNK,DEM,DEM,6,6,1.0,1330,1330
10160,16,835420,0,REP,REP,1995-08-25,N,1995-08-25,N,N,N,N,N,N,3,0.0,11.0063,0.0,1962,1962,True,True,UNK,UNK,F,True,,False,94536,CMN,UNK,,,6,0,0.0,4073,4073
10161,12,832210,2,DEM,DEM,2010-11-02,Y,2004-10-17,V,A,N,N,V,N,3,7.0019,11.0063,0.64,1983,1983,True,True,UNK,Myanmar,F,True,,False,94536,DR,UNK,DEM,,6,3,0.5,2300,2300
10162,16,832110,0,NPP,NPP,2004-10-13,Y,2004-10-13,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1961,1961,False,True,UNK,Jamaica,UNK,True,,False,94536,ST,UNK,,,6,2,0.3333333333333333,3302,3302
10163,82,832800,0,NPP,NPP,2017-07-13,N,2016-10-03,V,,,,,,3,2.5001,2.5001,1.0,1969,1968,False,False,UNK,UNK,M,True,,False,94538,DR,UNK,,,1,1,1.0,3907,3907
10164,1,835300,0,DEM,DEM,2016-05-19,Y,1992-03-04,A,N,A,A,A,A,3,8.0061,11.0063,0.73,1974,1974,True,True,California,USA,F,True,,True,94536,AVE,hotmail.com,DEM,GRN,6,5,0.8333333333333334,5960,5960
10165,1,835310,0,NPP,NPP,2016-10-23,N,2012-10-03,N,N,N,N,V,,3,1.5016,10.0031,0.15,1993,1969,False,True,California,USA,F,True,,True,94538,BLVD,UNK,,,5,1,0.2,983,983
10166,16,832600,1,DEM,DEM,1994-06-24,N,1994-06-24,V,N,V,V,N,V,3,6.5045,11.0063,0.59,1945,1945,True,True,UNK,Korea (Democratic People's Republic of),M,True,,False,94538,OTH,UNK,,DEM,6,4,0.6666666666666666,2416,2416
10167,32,832910,0,NPP,NPP,2012-07-30,Y,2012-07-30,A,N,A,N,A,,3,5.8021,10.0031,0.58,1961,1955,False,False,UNK,Viet Nam,F,True,,False,94538,PL/TER,UNK,NPP,,5,3,0.6,1311,1311
10168,105,835400,0,DEM,DEM,2017-07-06,N,2017-07-06,,,,,,,3,0.0,-1.0,-1.0,1980,1980,True,False,UNK,Bosnia and Herzegovina,M,True,,True,94536,ST,yahoo.com,,,0,0,-1.0,1769,1769
10169,111,832620,2,NPP,NPP,2016-04-18,N,2016-04-18,N,N,,,,,3,0.0,5.5003,0.0,1997,1962,False,False,California,USA,M,True,,False,94538,DR,UNK,,,2,0,0.0,88,88
10170,16,835500,0,DEM,DEM,2014-05-02,Y,2014-05-02,A,A,A,A,,,3,8.5015,8.5015,1.0,1972,1972,True,True,UNK,India,UNK,True,,False,94536,CMN,gmail.com,DEM,,4,4,1.0,12,12
10171,76,832910,0,DEM,DEM,1996-06-06,Y,1996-06-06,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1942,1942,True,True,UNK,Mexico,F,True,,False,94538,CMN,UNK,DEM,DEM,6,6,1.0,4157,4157
10172,1,832910,0,DEM,DEM,2010-05-18,N,2010-05-18,V,N,V,N,V,V,3,6.8053,11.0063,0.62,1965,1963,False,False,UNK,UNK,F,True,,False,94538,PL/TER,UNK,,DEM,6,4,0.6666666666666666,909,909
10173,1,835200,0,NPP,NPP,2017-12-15,Y,2017-12-15,N,N,N,A,N,N,3,1.2008,11.0063,0.11,1961,1961,True,False,UNK,Afghanistan,F,True,,True,94536,ST,UNK,,NP,6,1,0.16666666666666666,1491,1491
10174,27,832810,0,DEM,DEM,2008-01-08,Y,2008-01-08,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1959,1959,True,True,UNK,UNK,M,True,,False,94538,AVE,UNK,DEM,DEM,6,3,0.5,2466,2466
10175,1,832800,0,DEM,DEM,2016-05-19,Y,2001-12-08,A,A,N,N,V,N,3,7.0019,11.0063,0.64,1980,1977,False,True,UNK,India,F,True,,False,94538,AVE,gmail.com,DEM,DEM,6,3,0.5,3884,3884
10176,1,832700,2,DEM,DEM,2011-11-07,Y,2011-11-07,N,N,N,N,N,N,3,0.0,11.0063,0.0,1960,1954,False,False,UNK,Colombia,M,True,,True,94538,BLVD,yahoo.com,DEM,DEM,6,0,0.0,333,333
10177,1,835100,0,DEM,DEM,2000-10-10,N,2000-10-10,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1970,1970,True,True,California,USA,F,True,,False,94536,CMN,UNK,,,6,2,0.3333333333333333,1184,1184
10178,111,832910,0,NPP,NPP,2018-01-12,Y,2018-01-12,,,,,,,3,0.0,-1.0,-1.0,1997,1957,False,True,California,USA,M,True,,False,94538,PL/TER,sbcglobal.net,,,0,0,-1.0,5612,5612
10179,16,835500,0,DEM,DEM,1982-03-29,N,1982-03-29,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1955,1953,False,False,California,USA,F,True,,False,94536,CT,UNK,DEM,,6,4,0.6666666666666666,1527,1527
10180,1,832810,0,NPP,NPP,2017-10-31,Y,2004-10-01,A,V,V,V,V,V,3,11.0063,11.0063,1.0,1964,1961,False,False,UNK,China,F,True,,False,94538,DR,gmail.com,REP,NP,6,6,1.0,3455,3455
10181,109,832400,0,REP,REP,2016-10-11,Y,2003-09-22,A,,A,N,A,A,3,6.8053,11.0063,0.62,1965,1952,False,True,California,USA,M,True,,False,94536,WAY,gmail.com,,NP,5,4,0.8,5663,5663
10182,32,832620,1,NPP,NPP,2015-07-29,N,2015-07-29,N,N,,,,,3,0.0,5.5003,0.0,1982,1960,False,False,UNK,Myanmar,UNK,True,,False,94538,DR,UNK,,,2,0,0.0,6542,6542
10183,57,832620,2,NPP,NPP,2002-04-23,Y,2002-04-23,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1984,1984,True,True,Ohio,USA,F,True,,True,94538,DR,UNK,NPP,NP,6,2,0.3333333333333333,3657,3657
10184,82,832810,0,REP,REP,1998-07-14,N,1998-07-14,N,N,V,V,V,V,3,5.506,11.0063,0.5,1964,1964,True,True,UNK,Portugal,M,True,,False,94538,ST,UNK,,REP,6,4,0.6666666666666666,3546,3546
10185,16,835420,0,REP,REP,2008-10-20,N,2008-10-20,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1967,1967,True,False,UNK,UNK,M,True,,False,94536,ST,UNK,,,6,1,0.16666666666666666,1587,1587
10186,1,835310,0,NPP,NPP,2018-03-26,Y,2016-10-05,A,,,,,,3,2.5001,2.5001,1.0,1965,1962,False,True,UNK,India,F,True,,True,94538,BLVD,gmail.com,,,1,1,1.0,5831,5831
10187,16,832110,0,NPP,NPP,2017-09-01,Y,2012-10-17,A,V,N,N,A,,3,7.0019,10.0031,0.7,1974,1974,True,True,UNK,India,M,True,,False,94536,CT,gmail.com,NPP,,5,3,0.6,1770,1770
10188,99,835310,0,NPP,NPP,1998-10-05,Y,1998-10-05,A,N,N,A,A,N,3,5.2025,11.0063,0.47,1967,1967,True,True,UNK,"Taiwan, Province of China",F,True,,False,94538,CMN,UNK,NPP,,6,3,0.5,6705,6705
10189,6,832600,1,REP,REP,2013-07-08,Y,1973-10-11,A,N,A,N,A,A,3,6.8053,11.0063,0.62,1933,1933,True,False,Nebraska,USA,M,True,,False,94538,OTH,UNK,REP,REP,6,4,0.6666666666666666,6257,6257
10190,12,832900,0,DEM,DEM,2012-11-06,N,2004-03-26,N,N,N,N,N,N,3,0.0,11.0063,0.0,1962,1954,False,True,UNK,Viet Nam,F,True,,False,94538,OTH,UNK,,,6,0,0.0,11,11
10191,16,832110,0,REP,REP,2010-09-21,Y,2010-09-21,A,N,N,A,A,N,3,5.2025,11.0063,0.47,1952,1952,True,False,UNK,India,M,True,,False,94536,ST,yahoo.com,REP,REP,6,3,0.5,15,15
10192,23,832710,0,REP,REP,1980-10-06,N,1980-10-06,V,V,N,N,N,N,3,5.5003,11.0063,0.5,1959,1957,False,True,Minnesota,USA,F,True,,False,94538,ST,UNK,REP,,6,2,0.3333333333333333,2552,2552
10193,23,835000,0,DEM,DEM,2017-05-22,Y,1989-11-27,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1951,1951,True,True,Wisconsin,USA,M,True,,True,94536,ST,aol.com,DEM,DEM,6,5,0.8333333333333334,3383,3383
10194,23,832900,0,DEM,DEM,1996-09-10,N,1996-09-10,V,V,V,N,V,V,3,9.8055,11.0063,0.89,1954,1950,False,True,California,USA,F,True,,False,94538,PL/TER,UNK,DEM,DEM,6,5,0.8333333333333334,6485,6485
10195,99,835400,0,REP,REP,1981-12-28,Y,1981-12-28,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1946,1946,True,False,Hawaii,USA,M,True,,False,94536,ST,UNK,REP,REP,6,6,1.0,134,134
10196,16,835010,0,DEM,DEM,2007-03-12,Y,2000-11-14,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1978,1937,False,True,California,USA,M,True,,False,94536,CT,UNK,DEM,DEM,6,6,1.0,2105,2105
10197,82,832620,1,NPP,NPP,1994-10-05,Y,1994-10-05,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1932,1928,False,False,UNK,Viet Nam,M,True,,False,94538,WAY,UNK,NPP,N-DEM,6,6,1.0,6574,6574
10198,99,835000,0,DEM,DEM,2008-01-10,Y,2006-10-16,A,N,N,A,A,N,3,5.2025,11.0063,0.47,1973,1970,False,True,UNK,Viet Nam,F,True,,False,94536,PL/TER,UNK,DEM,DEM,6,3,0.5,397,397
10199,99,835010,0,DEM,DEM,2010-09-28,Y,2010-09-28,A,A,A,N,A,N,3,8.8023,11.0063,0.8,1992,1963,False,False,UNK,UNK,F,True,,False,94536,CT,UNK,DEM,,6,4,0.6666666666666666,3282,3282
10200,111,835500,0,NPP,NPP,2017-05-30,Y,2017-05-30,,,,,,,3,0.0,-1.0,-1.0,1977,1977,True,False,UNK,India,UNK,True,,False,94536,AVE,yahoo.com,,,0,0,-1.0,5436,5436
10201,16,831730,0,NPP,NPP,2003-12-04,Y,2003-12-04,A,A,A,A,A,N,3,10.0031,11.0063,0.91,1972,1972,True,True,UNK,China,F,True,,False,94536,DR,UNK,NPP,NP,6,5,0.8333333333333334,409,409
10202,23,832600,1,NPP,NPP,2004-03-31,N,2004-03-31,N,N,N,N,N,N,3,0.0,11.0063,0.0,1980,1980,True,True,Louisiana,USA,F,True,,False,94538,AVE,UNK,,,6,0,0.0,3962,3962
10203,32,832210,2,REP,REP,2010-10-18,N,2004-10-18,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1969,1967,False,False,New York,USA,F,True,,False,94536,WAY,UNK,,,6,2,0.3333333333333333,1482,1482
10204,109,832710,0,NPP,NPP,2012-10-12,Y,2012-10-12,A,A,N,N,V,,3,7.0019,10.0031,0.7,1982,1951,False,True,California,USA,M,True,,False,94538,AVE,UNK,NPP,,5,3,0.6,6721,6721
10205,111,832210,2,DEM,DEM,2016-05-23,Y,2016-05-23,A,A,,,,,3,5.5003,5.5003,1.0,1997,1961,False,False,California,USA,M,True,,False,94536,DR,gmail.com,DEM,,2,2,1.0,857,857
10206,1,832910,0,DEM,DEM,2000-03-13,N,2000-03-13,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1936,1936,True,True,Texas,USA,M,True,,False,94538,CMN,UNK,DEM,,6,4,0.6666666666666666,4239,4239
10207,105,832710,0,DEM,DEM,2018-01-22,Y,2018-01-22,,,,,,,3,0.0,-1.0,-1.0,1976,1949,False,False,California,USA,F,True,,False,94538,CT,UNK,,,0,0,-1.0,5208,5208
10208,16,832110,0,REP,REP,2011-08-01,Y,2011-08-01,A,V,V,V,V,V,3,11.0063,11.0063,1.0,1954,1922,False,False,California,USA,M,True,,False,94536,ST,UNK,REP,REP,6,6,1.0,1637,1637
10209,99,835000,0,DEM,DEM,1997-01-21,Y,1997-01-21,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1972,1972,True,True,California,USA,F,True,,False,94536,CMN,UNK,DEM,DEM,6,2,0.3333333333333333,1048,1048
10210,10,832910,0,DEM,DEM,1985-12-24,N,1985-12-24,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1951,1951,True,False,Mississippi,USA,F,True,,False,94538,PL/TER,UNK,DEM,,6,4,0.6666666666666666,4893,4893
10211,58,832610,2,NPP,NPP,2008-01-28,N,2008-01-28,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1959,1959,True,False,UNK,UNK,F,True,,False,94538,PL/TER,UNK,,,6,2,0.3333333333333333,5845,5845
10212,12,832900,0,REP,REP,2012-06-05,Y,1988-10-11,A,A,A,N,A,V,3,9.8055,11.0063,0.89,1930,1930,True,True,Ohio,USA,M,True,,False,94538,OTH,UNK,REP,REP,6,5,0.8333333333333334,5889,5889
10213,1,832910,0,DEM,DEM,2015-12-14,Y,2015-12-14,A,A,,,,,3,5.5003,5.5003,1.0,1968,1967,False,True,UNK,Myanmar,UNK,True,,False,94538,PL/TER,yahoo.com,DEM,,2,2,1.0,6722,6722
10214,12,832210,1,DEM,DEM,2016-11-08,N,2012-11-09,V,N,N,N,,,3,2.5001,8.5015,0.29,1989,1948,False,True,UNK,India,F,True,,True,94536,BLVD,yahoo.com,NPP,,4,1,0.25,4747,4747
10215,99,835310,0,DEM,DEM,2012-11-04,Y,2008-01-08,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1968,1968,True,False,UNK,UNK,M,False,INDIA,True,94538,ST,gmail.com,DEM,DEM,6,1,0.16666666666666666,4848,4848
10216,109,835310,0,DEM,DEM,2016-09-24,Y,2000-07-31,N,,N,N,N,N,3,0.0,11.0063,0.0,1978,1978,True,True,California,USA,F,True,,True,94538,BLVD,yahoo.com,,,5,0,0.0,3283,3283
10217,32,832600,1,REP,REP,1994-09-26,N,1994-09-26,V,N,V,N,V,N,3,5.8021,11.0063,0.53,1968,1968,True,False,California,USA,M,True,,False,94538,WAY,UNK,,,6,3,0.5,4829,4829
10218,32,832900,0,NPP,NPP,2004-11-02,N,2004-11-02,N,N,N,N,N,N,3,0.0,11.0063,0.0,1977,1946,False,True,UNK,"Taiwan, Province of China",M,True,,False,94538,DR,yahoo.com,,,6,0,0.0,5084,5084
10219,82,832600,1,DEM,DEM,2008-11-04,Y,2008-11-04,A,N,N,N,V,N,3,4.0017,11.0063,0.36,1969,1969,True,False,California,USA,F,True,,True,94538,AVE,UNK,,,6,2,0.3333333333333333,5167,5167
10220,16,832110,0,DEM,DEM,2000-05-23,N,2000-05-23,N,N,N,N,N,N,3,0.0,11.0063,0.0,1939,1939,True,False,New Mexico,USA,F,True,,False,94536,PL/TER,UNK,,,6,0,0.0,5687,5687
10221,1,832800,0,DEM,DEM,2010-03-01,N,2010-03-01,V,N,V,N,V,N,3,5.8021,11.0063,0.53,1964,1935,False,False,California,USA,M,True,,False,94538,AVE,UNK,,,6,3,0.5,3122,3122
10222,99,835100,0,NPP,NPP,2012-06-05,N,2000-10-09,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1959,1930,False,True,California,USA,F,True,,False,94536,CMN,UNK,NPP,N-DEM,6,6,1.0,1024,1024
10223,111,832600,1,NPP,NPP,2018-04-04,N,2018-04-04,,,,,,,3,0.0,-1.0,-1.0,1999,1963,False,False,UNK,UNK,F,True,,False,94538,CT,UNK,,,0,0,-1.0,6064,6064
10224,16,832110,0,NPP,NPP,2009-11-30,Y,2009-11-30,A,N,A,N,A,A,3,6.8053,11.0063,0.62,1988,1944,False,False,California,USA,M,True,,False,94536,ST,UNK,NPP,NP,6,4,0.6666666666666666,3179,3179
10225,21,832910,0,NPP,NPP,2016-10-24,N,2016-10-24,,,,,,,3,0.0,-1.0,-1.0,1999,1960,False,False,California,USA,M,True,,False,94538,PL/TER,UNK,,,0,0,-1.0,3002,3002
10226,99,832610,1,NPP,NPP,2015-09-28,N,2007-05-07,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1981,1963,False,False,California,USA,F,True,,False,94538,CMN,UNK,,,6,1,0.16666666666666666,4095,4095
10227,16,832110,0,NPP,NPP,1994-09-26,Y,1994-09-26,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1965,1965,True,True,UNK,Japan,M,True,,False,94536,ST,UNK,NPP,NP,6,5,0.8333333333333334,2904,2904
10228,82,832800,0,NPP,NPP,2007-11-29,Y,2007-11-29,A,N,N,N,V,N,3,4.0017,11.0063,0.36,1983,1955,False,True,California,USA,M,True,,False,94538,ST,UNK,,,6,2,0.3333333333333333,351,351
10229,16,835500,0,REP,REP,2000-02-07,N,2000-02-07,N,N,N,N,N,N,3,0.0,11.0063,0.0,1930,1922,False,True,New York,USA,F,True,,False,94536,PL/TER,UNK,,,6,0,0.0,6875,6875
10230,82,832910,0,DEM,DEM,1966-08-16,N,1966-08-16,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1932,1932,True,False,Hawaii,USA,M,True,,False,94538,PL/TER,UNK,DEM,DEM,6,6,1.0,5492,5492
10231,1,835010,0,DEM,DEM,2015-09-20,Y,2010-06-17,A,V,N,N,N,N,3,5.5003,11.0063,0.5,1992,1955,False,True,California,USA,M,True,,False,94536,ST,gmail.com,DEM,,6,2,0.3333333333333333,224,224
10232,23,835300,0,REP,REP,2018-02-14,N,2005-05-10,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1957,1957,True,True,Maryland,USA,F,True,,True,94538,AVE,khalsa.com,DEM,,6,4,0.6666666666666666,2602,2602
10233,16,832400,0,REP,REP,2012-10-15,Y,2012-10-15,A,N,N,N,A,,3,4.0017,10.0031,0.4,1968,1928,False,False,California,USA,F,True,,False,94536,OTH,yahoo.com,REP,,5,2,0.4,6664,6664
10234,99,835300,0,NPP,NPP,2017-08-30,Y,2016-09-09,A,,,,,,3,2.5001,2.5001,1.0,1945,1942,False,True,UNK,Hong Kong,F,True,,False,94536,CMN,yahoo.com,,,1,1,1.0,4305,4305
10235,82,832600,1,DEM,DEM,2005-11-08,Y,2005-11-08,A,A,N,A,V,N,3,8.2027,11.0063,0.75,1950,1950,True,True,Utah,USA,M,True,,False,94538,OTH,UNK,DEM,,6,4,0.6666666666666666,4595,4595
10236,23,835300,0,NPP,NPP,2018-03-09,Y,2012-10-24,A,N,N,N,,,3,2.5001,8.5015,0.29,1972,1972,True,True,UNK,Eritrea,UNK,True,,True,94538,AVE,gmail.com,NPP,,4,1,0.25,3837,3837
10237,23,832700,2,DEM,DEM,2018-03-13,N,2016-08-28,V,,,,,,3,2.5001,2.5001,1.0,1978,1978,True,False,California,USA,M,True,,True,94538,BLVD,UNK,,,1,1,1.0,3184,3184
10238,82,835310,0,DEM,DEM,2012-09-13,N,1954-09-03,N,N,N,N,V,N,3,1.5016,11.0063,0.14,1924,1924,True,False,California,USA,F,True,,True,94538,AVE,UNK,DEM,,6,1,0.16666666666666666,458,458
10239,1,832400,0,DEM,DEM,2012-10-22,N,2012-10-22,V,N,N,N,V,,3,4.0017,10.0031,0.4,1970,1970,True,False,UNK,India,M,True,,False,94536,DR,UNK,,,5,2,0.4,5158,5158
10240,99,832620,2,REP,REP,2016-05-23,Y,1900-01-01,N,N,N,N,N,N,3,0.0,11.0063,0.0,1960,1941,False,True,California,USA,M,True,,False,94538,BLVD,yahoo.com,REP,,6,0,0.0,4155,4155
10241,16,831730,0,NPP,NPP,1988-08-08,Y,1988-08-08,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1955,1955,True,False,New Jersey,USA,F,True,,False,94536,CT,UNK,N-DEM,,6,1,0.16666666666666666,3538,3538
10242,23,832400,0,DEM,DEM,2017-11-08,Y,2016-05-09,A,N,,,,,3,2.5001,5.5003,0.45,1984,1960,False,False,Colorado,USA,M,True,,True,94538,AVE,gmail.com,DEM,,2,1,0.5,41,41
10243,12,835310,0,NPP,NPP,2016-11-08,N,2003-10-07,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1957,1957,True,True,UNK,Iran (Islamic Republic of),UNK,True,,False,94538,CMN,UNK,NPP,NP,6,2,0.3333333333333333,2771,2771
10244,99,832610,1,DEM,DEM,2010-04-09,Y,2010-04-09,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1945,1945,True,False,UNK,Philippines,F,True,,False,94538,AVE,UNK,DEM,DEM,6,5,0.8333333333333334,1954,1954
10245,23,832400,0,AI,OTH,2016-11-27,Y,2012-08-29,N,N,N,N,A,,3,1.5016,10.0031,0.15,1966,1966,True,False,California,USA,F,True,,True,94538,AVE,UNK,AI,,5,1,0.2,1979,1979
10246,16,835500,0,AI,OTH,1999-08-17,N,1999-08-17,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1962,1962,True,True,California,USA,F,True,,False,94536,AVE,UNK,,,6,2,0.3333333333333333,2946,2946
10247,23,835000,0,DEM,DEM,2017-06-15,Y,2015-09-14,A,A,,,,,3,5.5003,5.5003,1.0,1953,1953,True,False,California,USA,F,False,USA,False,94536,CMN,UNK,DEM,,2,2,1.0,2527,2527
10248,111,835310,0,LIB,OTH,2016-09-25,Y,2016-09-25,A,,,,A,A,3,5.0049,11.0063,0.45,1953,1953,True,True,UNK,China,M,True,,False,94538,CMN,gmail.com,,REP,3,3,1.0,6728,6728
10249,105,832700,2,DEM,DEM,2017-04-24,Y,2017-04-24,A,,,,,,3,2.5001,2.5001,1.0,1961,1961,True,False,UNK,Viet Nam,UNK,True,,True,94538,BLVD,UNK,,,1,1,1.0,1132,1132
10250,99,835300,0,DEM,DEM,2014-08-26,Y,2014-08-26,A,A,A,,,,3,7.3007,7.3007,1.0,1933,1933,True,False,California,USA,F,True,,True,94536,DR,UNK,DEM,,3,3,1.0,4398,4398
10251,82,835500,0,REP,REP,1984-10-08,Y,1984-10-08,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1940,1940,True,True,UNK,Brazil,F,True,,False,94536,PL/TER,UNK,REP,REP,6,6,1.0,2158,2158
10252,109,832610,2,NPP,NPP,2016-10-23,Y,2008-10-20,A,,N,N,N,N,3,2.5001,11.0063,0.23,1988,1977,False,True,California,USA,F,True,,True,94538,WAY,gmail.com,,,5,1,0.2,6330,6330
10253,99,835000,0,REP,REP,2015-08-08,Y,1992-02-05,A,A,N,N,V,N,3,7.0019,11.0063,0.64,1954,1954,True,True,Texas,USA,M,True,,True,94536,BLVD,yahoo.com,REP,,6,3,0.5,6854,6854
10254,16,831730,0,NPP,NPP,2014-07-17,Y,2008-06-04,N,N,N,N,N,N,3,0.0,11.0063,0.0,1990,1960,False,False,California,USA,F,True,,False,94536,CT,yahoo.com,NPP,,6,0,0.0,3213,3213
