Vid,Abbr,Precinct,PrecinctSub,Party,RegDate,PAV,RegDateOriginal,E6_110816,E5_060716,E4_110414,E3_060314,E2_110612,E1_060512,District,VoterScore,VoterScorePossible,VoterScorePctOfPoss,BirthYear,OldestInHouseBirthYear,IsOldestInHouse,havePhone,BirthPlaceState,BirthPlaceCountry,Gender,sameMailAddress,MailCountry,isApt,Zip,StreetType,EmailProvider,E5_060716BT,E1_060512BT,Hid,cHid,e_sum,E34_nVotesPos,E34_nVotes,E34_nVotesPct,E56_nVotesPos,E56_nVotes,E56_nVotesPct,E78_nVotesPos,E78_nVotes,E78_nVotesPct
10808,32,835200,0,NPP,2008-10-20,N,2008-10-20,V,V,V,V,V,N,3,10.0031,11.0063,0.91,1964,1964,True,False,UNK,UNK,M,True,,True,94536,ST,unk,N-DEM,,2837,2837,VNVVVV,2,1,0.5,4,3,0.75,6,5,0.8333333333333334
10809,32,835500,0,DEM,2014-09-10,N,2014-09-10,V,N,N,,,,3,2.5001,7.3007,0.34,1940,1940,True,True,UNK,India,UNK,True,,False,94536,PL,unk,DEM,,4126,4126,NVN,0,0,-1.0,1,0,0.0,3,1,0.3333333333333333
10810,82,832210,1,DEM,2013-07-08,Y,2002-09-19,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1946,1946,True,True,Minnesota,USA,M,True,,True,94536,ST,unk,DEM,DEM,5601,5601,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
10811,1,832400,0,REP,2008-10-20,N,2008-10-20,V,N,N,N,N,V,3,3.5033,11.0063,0.32,1990,1950,False,False,California,USA,M,True,,False,94536,WAY,unk,,REP,6685,6685,NVNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
10812,12,835100,0,DEM,2012-11-06,N,1992-09-17,N,N,N,N,V,N,3,1.5016,11.0063,0.14,1958,1958,True,True,Michigan,USA,F,True,,False,94536,CMN,unk,DEM,DEM,1779,1779,VNNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
10813,1,832910,0,DEM,1985-10-07,N,1985-10-07,N,N,N,N,N,N,3,0.0,11.0063,0.0,1966,1966,True,False,Washington,USA,UNK,True,,False,94538,CT,unk,,,6792,6792,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
10814,111,832620,2,REP,2016-09-23,Y,2016-09-23,A,,,,,,3,2.5001,2.5001,1.0,1958,1955,False,True,UNK,UNK,M,False,USA,False,94538,WAY,yahoo.com,,,2894,2894,A,0,0,-1.0,0,0,-1.0,1,1,1.0
10815,23,835300,0,DEM,2017-07-15,Y,2006-10-16,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1975,1975,True,False,New York,USA,M,True,,False,94536,ST,unk,DEM,DEM,5592,5592,ANNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
10816,1,835000,0,REP,2014-10-06,Y,1997-08-13,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1977,1977,True,True,California,USA,M,True,,False,94536,CMN,unk,REP,NP,267,267,ANNNAA,2,1,0.5,4,1,0.25,6,3,0.5
10817,82,832900,0,DEM,1992-01-23,Y,1992-01-23,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1955,1951,False,False,UNK,Japan,F,True,,False,94538,WAY,unk,DEM,DEM,4980,4980,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
10818,99,832400,0,NPP,2016-07-28,Y,2016-07-28,N,,,,N,N,3,0.0,11.0063,0.0,1963,1963,True,True,UNK,UNK,UNK,True,,False,94536,WAY,sbcglobal.net,,,6622,6622,NNN,2,0,0.0,2,0,0.0,3,0,0.0
10819,109,835400,0,REP,2017-02-20,Y,1987-06-30,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1968,1963,False,False,California,USA,F,True,,False,94536,CT,aol.com,AI,AI,1064,1064,ANNNAA,2,1,0.5,4,1,0.25,6,3,0.5
10820,82,832110,0,DEM,2009-09-01,Y,2009-09-01,A,A,N,A,A,N,3,8.2027,11.0063,0.75,1958,1958,True,True,UNK,Canada,F,True,,False,94536,DR,comcast.net,DEM,DEM,651,651,ANNAAA,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
10821,12,835040,0,NPP,2014-06-03,N,2003-09-09,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1964,1945,False,False,California,USA,M,False,USA,False,94536,ST,unk,N-AIP,NP,5907,5907,VVVVVV,2,2,1.0,4,4,1.0,6,6,1.0
10822,99,832810,0,REP,2012-10-09,N,2012-10-09,V,V,N,N,V,,3,7.0019,10.0031,0.7,1977,1962,False,False,California,USA,F,True,,False,94538,DR,yahoo.com,REP,,5339,5339,VNNVV,1,1,1.0,3,1,0.3333333333333333,5,3,0.6
10823,109,832600,1,DEM,2014-01-03,Y,2014-01-03,A,N,A,A,,,3,5.5013,8.5015,0.65,1982,1982,False,True,California,USA,F,True,,False,94538,DR,gmail.com,DEM,,2491,2491,AAAN,0,0,-1.0,2,2,1.0,4,3,0.75
10824,114,832700,2,DEM,2016-05-08,Y,2016-05-08,A,N,,,,,3,2.5001,5.5003,0.45,1986,1986,True,True,UNK,Mexico,M,True,,True,94538,BLVD,gmail.com,DEM,,519,519,AN,0,0,-1.0,0,0,-1.0,2,1,0.5
10825,82,832600,1,DEM,1984-06-20,Y,1984-06-20,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1928,1928,True,True,UNK,Philippines,F,True,,False,94538,RD,unk,DEM,DEM,5400,5400,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
10826,23,835310,0,NPP,2008-01-14,Y,1994-10-05,A,A,A,N,A,N,3,8.8023,11.0063,0.8,1961,1961,True,False,Michigan,USA,F,True,,True,94538,BLVD,unk,N-DEM,NP,5106,5106,ANANAA,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
10827,111,832600,1,DEM,2016-07-13,Y,2016-07-13,A,,,,,,3,2.5001,2.5001,1.0,1972,1971,False,False,UNK,UNK,UNK,True,,False,94538,WAY,unk,,,6245,6245,A,0,0,-1.0,0,0,-1.0,1,1,1.0
10828,82,832620,2,DEM,2000-03-13,Y,2000-03-13,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1955,1955,True,True,UNK,India,M,True,,False,94538,WAY,unk,DEM,DEM,6186,6186,ANANAN,2,1,0.5,4,2,0.5,6,3,0.5
10829,1,832810,0,REP,1986-09-01,N,1986-09-01,V,N,V,V,V,V,3,8.0061,11.0063,0.73,1962,1962,True,True,California,USA,M,True,,False,94538,DR,unk,,REP,1535,1535,VVVVVN,2,2,1.0,4,4,1.0,6,5,0.8333333333333334
10830,12,835100,0,NPP,2016-11-08,N,2016-06-06,V,,,,,,3,2.5001,2.5001,1.0,1991,1963,False,False,California,USA,F,True,,False,94536,WAY,yahoo.com,,,4056,4056,V,0,0,-1.0,0,0,-1.0,1,1,1.0
10831,1,832610,2,NPP,2017-06-12,Y,2017-06-12,,,,,,,3,0.0,-1.0,-1.0,1985,1985,True,False,UNK,China,UNK,True,,False,94538,DR,unk,,,1944,1944,,0,0,-1.0,0,0,-1.0,0,0,-1.0
10832,16,835500,0,DEM,2008-11-04,N,2008-11-04,N,N,N,N,N,N,3,0.0,11.0063,0.0,1985,1985,True,True,California,USA,F,True,,True,94536,AVE,unk,,,2581,2581,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
10833,111,832810,0,DEM,2016-03-26,Y,2016-03-26,A,A,,,,,3,5.5003,5.5003,1.0,1984,1954,False,False,California,USA,F,True,,False,94538,ST,yahoo.com,DEM,,5733,5733,AA,0,0,-1.0,0,0,-1.0,2,2,1.0
10834,111,835400,0,DEM,2017-03-27,N,2017-03-27,,,,,,,3,0.0,-1.0,-1.0,1978,1978,True,False,UNK,India,UNK,True,,False,94536,DR,unk,,,1827,1827,,0,0,-1.0,0,0,-1.0,0,0,-1.0
10835,99,835310,0,DEM,2012-10-29,Y,2008-09-23,N,A,N,N,A,N,3,4.5018,11.0063,0.41,1962,1935,False,False,UNK,UNK,M,False,ISRAEL,True,94538,AVE,yahoo.com,DEM,NP,3623,3623,ANNNNA,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
10836,6,832910,0,DEM,2004-06-21,N,1968-02-03,N,N,N,N,V,V,3,2.5048,11.0063,0.23,1935,1935,True,True,UNK,Guam,M,True,,False,94538,PL,unk,,DEM,4714,4714,VVNNNN,2,2,1.0,4,2,0.5,6,2,0.3333333333333333
10837,99,832620,2,REP,1968-04-11,N,1968-04-11,N,N,N,N,N,N,3,0.0,11.0063,0.0,1900,1900,True,False,Minnesota,USA,M,True,,False,94538,DR,unk,,,151,151,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
10838,1,832600,1,REP,2000-09-06,N,2000-09-06,N,N,N,N,V,N,3,1.5016,11.0063,0.14,1958,1958,True,True,Washington,USA,M,True,,False,94538,DR,unk,,,5679,5679,VNNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
10839,12,832910,0,REP,2012-06-05,Y,1985-12-17,A,A,A,A,A,V,3,11.0063,11.0063,1.0,1938,1938,True,True,California,USA,M,True,,False,94538,PL,unk,REP,REP,655,655,AVAAAA,2,2,1.0,4,4,1.0,6,6,1.0
10840,32,832210,2,NPP,2013-06-04,Y,1987-10-08,N,N,N,N,N,N,3,0.0,11.0063,0.0,1952,1952,True,False,UNK,"Taiwan, Province of China",F,True,,False,94536,WAY,unk,NPP,,2826,2826,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
10841,99,832210,2,DEM,2009-08-11,N,1994-03-29,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1961,1961,True,True,Washington,USA,M,True,,False,94536,DR,vbacon.com,DEM,DEM,857,857,VVVVVV,2,2,1.0,4,4,1.0,6,6,1.0
10842,1,832610,2,NPP,2016-09-30,Y,2008-01-07,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1989,1963,False,True,California,USA,M,True,,False,94538,TER,gmail.com,,,3757,3757,NNNNAN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
10843,1,835400,0,NPP,2009-06-16,N,2009-06-16,N,N,N,N,V,N,3,1.5016,11.0063,0.14,1991,1931,False,True,California,USA,F,True,,False,94536,WAY,unk,,,5567,5567,VNNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
10844,1,835300,0,DEM,1992-04-23,Y,1992-04-23,A,N,N,A,A,A,3,6.2057,11.0063,0.56,1947,1947,True,True,California,USA,F,True,,True,94536,DR,unk,DEM,DEM,4490,4490,AANAAN,2,2,1.0,4,3,0.75,6,4,0.6666666666666666
10845,111,832910,0,DEM,2018-05-15,Y,2018-05-15,,,,,,,3,0.0,-1.0,-1.0,2000,1966,False,True,California,USA,M,True,,False,94538,CT,unk,,,6792,6792,,0,0,-1.0,0,0,-1.0,0,0,-1.0
10846,83,832620,2,NPP,1996-11-21,N,1996-11-21,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1939,1939,True,True,UNK,UNK,F,True,,False,94538,WAY,unk,,,2780,2780,NNNNVN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
10847,12,832400,0,REP,2016-11-08,N,2016-02-29,V,N,,,,,3,2.5001,5.5003,0.45,1955,1954,False,True,California,USA,F,True,,False,94536,WAY,aol.com,REP,,2715,2715,VN,0,0,-1.0,0,0,-1.0,2,1,0.5
10848,99,832710,0,NPP,1990-10-01,Y,1990-10-01,V,N,N,N,A,N,3,4.0017,11.0063,0.36,1948,1947,False,False,UNK,China,F,True,,False,94538,WAY,unk,NPP,,2206,2206,ANNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
10849,1,832910,0,DEM,2016-10-23,Y,2004-07-28,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1981,1979,False,True,Colorado,USA,M,True,,False,94538,PL,yahoo.com,,,6356,6356,NNNNAN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
10850,16,832110,0,IND,1992-05-04,N,1992-05-04,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1969,1965,False,True,UNK,Philippines,F,True,,False,94536,TER,unk,,,1595,1595,NNNNVN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
10851,82,832810,0,DEM,2007-04-03,Y,2007-04-03,A,A,A,N,A,N,3,8.8023,11.0063,0.8,1949,1949,True,False,UNK,Viet Nam,F,True,,False,94538,DR,unk,DEM,DEM,2019,2019,ANANAA,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
10852,92,835200,0,NPP,2005-10-17,Y,2005-10-17,A,A,N,A,A,A,3,9.2059,11.0063,0.84,1970,1970,True,True,Tennessee,USA,M,True,,False,94536,TER,unk,NPP,NP,252,252,AANAAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
10853,1,832210,2,NPP,2004-09-07,Y,2004-09-07,A,A,A,A,A,N,3,10.0031,11.0063,0.91,1963,1961,False,True,UNK,Philippines,M,True,,False,94536,CT,unk,NPP,NP,5817,5817,ANAAAA,2,1,0.5,4,3,0.75,6,5,0.8333333333333334
10854,1,832400,0,DEM,1991-11-26,N,1991-11-26,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1961,1937,False,True,California,USA,M,True,,False,94536,WAY,unk,DEM,DEM,3040,3040,VVVVVV,2,2,1.0,4,4,1.0,6,6,1.0
10855,10,832900,0,DEM,2000-05-24,N,2000-05-24,V,V,N,N,V,N,3,7.0019,11.0063,0.64,1962,1962,True,False,California,USA,M,True,,False,94538,CT,unk,DEM,,4700,4700,VNNNVV,2,1,0.5,4,1,0.25,6,3,0.5
10856,16,832110,0,DEM,2002-09-30,N,2002-09-30,V,N,V,V,V,N,3,7.0029,11.0063,0.64,1964,1962,False,False,UNK,India,F,True,,False,94536,CT,hotmail.com,,,2397,2397,VNVVVN,2,1,0.5,4,3,0.75,6,4,0.6666666666666666
10857,1,835100,0,NPP,2018-05-10,N,2012-06-28,V,V,V,N,V,,3,8.8023,10.0031,0.88,1979,1979,True,False,California,USA,F,True,,True,94536,CMN,unk,DEM,,4781,4781,VVNVV,1,1,1.0,3,2,0.6666666666666666,5,4,0.8
10858,16,835500,0,REP,2010-09-21,N,2008-10-20,N,N,N,N,N,N,3,0.0,11.0063,0.0,1990,1938,False,True,California,USA,UNK,True,,False,94536,TER,unk,,,4921,4921,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
10859,12,832810,0,NPP,2016-11-08,N,2012-04-23,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1977,1977,True,False,UNK,Pakistan,M,True,,False,94538,DR,unk,NPP,NP,3763,3763,NNNNVN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
10860,16,832110,0,REP,2007-12-31,N,2007-12-31,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1989,1953,False,True,California,USA,M,True,,False,94536,DR,unk,,,6790,6790,VNNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
10861,99,835310,0,DEM,2012-10-22,Y,2012-10-22,A,A,N,N,N,,3,5.5003,10.0031,0.55,1962,1962,True,False,UNK,Mexico,M,True,,True,94538,BLVD,unk,DEM,,3036,3036,NNNAA,1,0,0.0,3,0,0.0,5,2,0.4
10862,1,832800,0,DEM,2008-02-05,N,1996-06-21,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1940,1937,False,True,Hawaii,USA,F,True,,False,94538,ST,unk,,,6211,6211,VNNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
10863,32,832620,2,DEM,2017-07-01,N,2015-10-27,N,V,,,,,3,3.0002,5.5003,0.55,1997,1997,True,False,California,USA,F,True,,True,94538,DR,gmail.com,N-DEM,,5775,5775,NV,0,0,-1.0,0,0,-1.0,2,1,0.5
10864,99,832910,0,DEM,2012-09-20,Y,2012-09-20,N,N,N,N,A,,3,1.5016,10.0031,0.15,1979,1979,True,False,California,USA,F,True,,False,94538,PL,att.net,DEM,,6356,6356,ANNNN,1,1,1.0,3,1,0.3333333333333333,5,1,0.2
10865,1,832810,0,REP,1986-09-01,N,1986-09-01,V,N,V,V,V,V,3,8.0061,11.0063,0.73,1963,1962,False,True,California,USA,F,True,,False,94538,DR,unk,,REP,1535,1535,VVVVVN,2,2,1.0,4,4,1.0,6,5,0.8333333333333334
10866,16,835420,0,REP,1991-11-08,Y,1991-11-08,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1953,1953,True,True,California,USA,F,True,,False,94538,TER,unk,REP,REP,2677,2677,ANNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
10867,16,835420,0,NPP,2004-10-18,N,2004-10-18,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1985,1949,False,True,California,USA,M,True,,False,94536,CMN,unk,,,2923,2923,NNNNVN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
10868,114,835500,0,NPP,2016-09-22,Y,2000-10-10,A,A,A,N,A,N,3,8.8023,11.0063,0.8,1982,1978,False,True,UNK,China,F,True,,False,94536,CT,gmail.com,DEM,DEM,5874,5874,ANANAA,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
10869,99,832210,1,NPP,2014-04-17,Y,2014-04-17,N,N,N,N,,,3,0.0,8.5015,0.0,1952,1952,True,False,Virginia,USA,M,True,,True,94538,AVE,unk,NPP,,4098,4098,NNNN,0,0,-1.0,2,0,0.0,4,0,0.0
10870,12,832800,0,DEM,2016-11-08,N,1968-03-26,V,N,V,V,N,N,3,5.5013,11.0063,0.5,1924,1924,True,True,UNK,China,M,True,,False,94538,ST,unk,DEM,DEM,3180,3180,NNVVVN,2,0,0.0,4,2,0.5,6,3,0.5
10871,111,832610,2,AI,2017-06-21,Y,2017-06-21,,,,,,,3,0.0,-1.0,-1.0,1954,1954,True,False,UNK,Ukraine,F,True,,False,94538,TER,unk,,,4655,4655,,0,0,-1.0,0,0,-1.0,0,0,-1.0
10872,27,835040,0,NPP,2012-10-22,Y,2012-10-22,A,N,A,N,A,,3,5.8021,10.0031,0.58,1994,1963,False,False,California,USA,M,True,,False,94536,ST,unk,NPP,,6015,6015,AANAN,1,1,1.0,3,2,0.6666666666666666,5,3,0.6
10873,1,832900,0,DEM,2000-05-24,N,2000-05-24,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1971,1962,False,False,California,USA,F,True,,False,94538,CT,unk,,,4700,4700,VNNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
10874,32,832910,0,DEM,2008-02-05,N,1992-04-23,N,N,V,N,V,N,3,3.302,11.0063,0.3,1973,1973,True,True,California,USA,M,True,,False,94538,PL,unk,,,6881,6881,VNVNNN,2,1,0.5,4,2,0.5,6,2,0.3333333333333333
10875,111,832700,1,NPP,2016-10-07,Y,2016-10-07,A,,,,,,3,2.5001,2.5001,1.0,1989,1943,False,False,UNK,UNK,UNK,True,,True,94538,BLVD,unk,,,1096,1096,A,0,0,-1.0,0,0,-1.0,1,1,1.0
10876,82,835100,0,NPP,2000-09-26,Y,2000-09-26,A,N,V,N,V,N,3,5.8021,11.0063,0.53,1953,1948,False,False,UNK,Russian Federation,F,True,,False,94536,CMN,unk,NPP,,1344,1344,VNVNAN,2,1,0.5,4,2,0.5,6,3,0.5
10877,32,832810,0,NPP,2012-10-17,N,2008-06-26,N,N,V,N,V,N,3,3.302,11.0063,0.3,1978,1978,True,False,Maryland,USA,M,True,,False,94538,AVE,unk,,,5566,5566,VNVNNN,2,1,0.5,4,2,0.5,6,2,0.3333333333333333
10878,16,832600,1,DEM,1978-03-29,Y,1978-03-29,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1939,1939,True,False,California,USA,M,True,,False,94538,CT,unk,DEM,DEM,6708,6708,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
10879,16,835500,0,DEM,1995-03-29,N,1995-03-29,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1955,1955,True,True,UNK,Germany,M,True,,False,94536,CT,unk,DEM,DEM,4247,4247,VVVVVV,2,2,1.0,4,4,1.0,6,6,1.0
10880,82,832610,2,GRN,2000-12-13,Y,2000-12-13,A,N,A,A,A,N,3,7.0029,11.0063,0.64,1956,1950,False,True,UNK,Korea (Democratic People's Republic of),F,True,,True,94538,DR,unk,GRN,GRN,6816,6816,ANAAAN,2,1,0.5,4,3,0.75,6,4,0.6666666666666666
10881,23,832620,2,NPP,2017-07-10,N,1998-09-29,N,N,N,N,N,N,3,0.0,11.0063,0.0,1933,1933,True,True,UNK,"Taiwan, Province of China",M,True,,False,94538,CMN,unk,,,4332,4332,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
10882,99,835010,0,NPP,2013-11-04,Y,2010-11-02,A,A,N,N,N,N,3,5.5003,11.0063,0.5,1982,1982,True,False,California,USA,F,True,,False,94536,LOOP,unk,NPP,DEM,6583,6583,NNNNAA,2,0,0.0,4,0,0.0,6,2,0.3333333333333333
10883,111,835500,0,NPP,2016-09-27,Y,2016-09-27,N,,,,,,3,0.0,2.5001,0.0,1992,1972,False,True,California,USA,UNK,True,,False,94536,TER,gmail.com,,,3366,3366,N,0,0,-1.0,0,0,-1.0,1,0,0.0
10884,1,835300,0,REP,2012-09-11,Y,1965-09-18,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1929,1929,True,True,California,USA,F,True,,True,94536,DR,unk,REP,N-DEM,4932,4932,ANNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
10885,23,832600,1,DEM,2018-04-03,Y,2008-10-17,A,V,N,N,V,N,3,7.0019,11.0063,0.64,1986,1958,False,False,California,USA,M,True,,False,94538,WAY,unk,DEM,,1221,1221,VNNNAV,2,1,0.5,4,1,0.25,6,3,0.5
10886,99,832400,0,DEM,2004-10-12,N,1986-10-06,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1962,1962,True,True,California,USA,M,True,,False,94536,DR,unk,DEM,,1951,1951,VNVNVV,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
10887,99,832910,0,DEM,2010-11-02,N,1995-09-06,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1977,1975,False,True,California,USA,F,True,,False,94538,PL,unk,DEM,,1198,1198,VNVNVV,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
10888,97,832710,0,REP,1999-12-02,N,1996-12-13,V,N,V,N,V,N,3,5.8021,11.0063,0.53,1968,1929,False,True,UNK,Philippines,M,True,,False,94538,WAY,unk,,,1037,1037,VNVNVN,2,1,0.5,4,2,0.5,6,3,0.5
10889,1,832600,1,NPP,2008-08-12,Y,2008-08-12,N,N,N,N,N,N,3,0.0,11.0063,0.0,1972,1971,False,True,UNK,Viet Nam,UNK,True,,False,94538,CT,unk,NPP,NP,4851,4851,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
10890,82,832400,0,IND,1992-06-11,Y,1992-06-11,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1949,1949,True,False,Kansas,USA,M,True,,False,94536,WAY,unk,NPP,NP,6697,6697,ANANAN,2,1,0.5,4,2,0.5,6,3,0.5
10891,84,835000,0,REP,1988-01-29,N,1988-01-29,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1957,1957,True,False,California,USA,F,True,,False,94536,PL,unk,REP,,6,6,VNVNVV,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
10892,39,835040,0,DEM,2018-04-05,N,2000-11-07,N,N,N,N,V,N,3,1.5016,11.0063,0.14,1980,1970,False,True,California,USA,F,True,,False,94536,AVE,unk,,,522,522,VNNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
10893,82,835400,0,DEM,1996-09-10,Y,1996-09-10,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1952,1951,False,True,California,USA,M,True,,False,94536,GRN,unk,,,4790,4790,NNNNAN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
10894,12,832710,0,NPP,2014-11-04,Y,1986-01-27,A,A,V,N,A,N,3,8.8023,11.0063,0.8,1964,1963,False,True,California,USA,M,True,,False,94538,CT,unk,NPP,NP,413,413,ANVNAA,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
10895,1,832900,0,DEM,2016-10-24,Y,2004-10-18,N,N,N,N,N,N,3,0.0,11.0063,0.0,1967,1931,False,True,UNK,Philippines,M,True,,False,94538,DR,hotmail.com,,,5839,5839,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
10896,1,832810,0,NPP,2011-11-07,N,2011-11-07,N,N,N,N,N,N,3,0.0,11.0063,0.0,1961,1961,False,False,UNK,UNK,F,True,,True,94538,DR,unk,,,5481,5481,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
10897,1,832800,0,DEM,1980-05-05,N,1980-05-05,V,V,N,N,V,N,3,7.0019,11.0063,0.64,1952,1948,False,False,California,USA,F,True,,False,94538,WAY,unk,DEM,,5568,5568,VNNNVV,2,1,0.5,4,1,0.25,6,3,0.5
10898,23,835310,0,NPP,2004-10-18,Y,1999-09-13,N,N,N,N,A,A,3,2.5048,11.0063,0.23,1934,1934,True,True,UNK,China,M,True,,True,94538,BLVD,unk,NPP,NP,6269,6269,AANNNN,2,2,1.0,4,2,0.5,6,2,0.3333333333333333
10899,93,832900,0,DEM,1996-01-08,Y,1996-01-08,A,N,A,A,A,A,3,8.0061,11.0063,0.73,1977,1949,False,False,California,USA,F,False,USA,False,94538,DR,unk,DEM,DEM,4542,4542,AAAAAN,2,2,1.0,4,4,1.0,6,5,0.8333333333333334
10900,99,835200,0,NPP,2014-02-26,Y,2014-02-26,A,N,N,A,,,3,3.7009,8.5015,0.44,1954,1950,False,False,UNK,India,F,True,,True,94536,DR,unk,NPP,,3889,3889,NAAN,0,0,-1.0,2,1,0.5,4,2,0.5
10901,111,832600,1,DEM,2016-09-27,Y,2016-09-27,A,A,,,,,3,5.5003,5.5003,1.0,1996,1939,False,True,California,USA,M,False,USA,False,94538,DR,gmail.com,DEM,,4061,4061,AA,0,0,-1.0,0,0,-1.0,2,2,1.0
10902,1,832710,0,NPP,2016-02-25,Y,2006-01-27,N,N,N,A,A,N,3,2.7024,11.0063,0.25,1962,1962,True,False,UNK,"Taiwan, Province of China",M,True,,False,94538,WAY,unk,NPP,,6252,6252,ANNANN,2,1,0.5,4,2,0.5,6,2,0.3333333333333333
10903,16,835010,0,DEM,1966-09-14,Y,1966-09-14,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1927,1927,False,False,Massachusetts,USA,M,True,,False,94536,ST,unk,DEM,DEM,2722,2722,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
10904,27,832700,2,NPP,2006-10-23,N,2000-09-27,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1951,1931,False,False,UNK,Romania,F,True,,True,94538,BLVD,unk,N-DEM,N-DEM,5362,5362,VVVVVV,2,2,1.0,4,4,1.0,6,6,1.0
10905,23,832210,2,DEM,2012-04-24,Y,2012-04-24,A,N,A,N,A,A,3,6.8053,11.0063,0.62,1993,1963,False,True,California,USA,F,True,,True,94536,ST,yahoo.com,DEM,DEM,5046,5046,AAANAN,2,2,1.0,4,3,0.75,6,4,0.6666666666666666
10906,1,832910,0,NPP,2012-07-30,Y,2012-07-30,A,N,A,N,A,,3,5.8021,10.0031,0.58,1955,1955,True,False,UNK,Viet Nam,F,True,,False,94538,PL,unk,NPP,,1311,1311,AANAN,1,1,1.0,3,2,0.6666666666666666,5,3,0.6
10907,82,832800,0,REP,1996-04-05,Y,1996-04-05,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1965,1957,False,True,California,USA,F,True,,False,94538,ST,unk,REP,REP,6612,6612,ANANAN,2,1,0.5,4,2,0.5,6,3,0.5
